          PHOTOELECTRIC EFFECT ---- PH316

                      Date: 04-09-11
           Program version: 04-06-02

          Photocathode material no -----> 1

          Data has following form:

          Wavelength in Angstroms
          Retarding Voltage (V)      Photocurrent (Amps)




   2000.00

   1.10000 ,  4.49283E-10
   1.20000 ,  3.94565E-10
   1.30000 ,  3.36942E-10
   1.40000 ,  2.76836E-10
   1.50000 ,  2.14688E-10
   1.60000 ,  1.50953E-10
   1.70000 ,  8.60976E-11
   1.80000 ,  2.05982E-11
   1.90000 , -1.79131E-12


   2000.00

   0.00000 ,  1.02883E-09
   0.10000 ,  9.05309E-10
   0.20000 ,  8.95414E-10
   0.30000 ,  8.79004E-10
   0.40000 ,  8.56197E-10
   0.50000 ,  8.27163E-10
   0.60000 ,  7.92112E-10
   0.70000 ,  7.51303E-10
   0.80000 ,  7.05035E-10
   0.90000 ,  6.53646E-10
   1.00000 ,  5.91672E-10
   1.10000 ,  5.25363E-10
   1.20000 ,  4.61645E-10
   1.30000 ,  3.94545E-10
   1.40000 ,  3.24552E-10
   1.50000 ,  2.52181E-10
   1.60000 ,  1.77963E-10
   1.70000 ,  1.02440E-10
   1.80000 ,  2.61670E-11
   1.90000 ,  9.47706E-14


   2000.00

   0.00000 ,  8.49059E-10
   0.10000 ,  8.89811E-10
   0.20000 ,  8.73483E-10
   0.30000 ,  8.24468E-10
   0.40000 ,  8.02061E-10
   0.50000 ,  7.73535E-10
   0.60000 ,  7.39099E-10
   0.70000 ,  6.99005E-10
   0.80000 ,  6.53547E-10
   0.90000 ,  6.03058E-10
   1.00000 ,  5.47910E-10
   1.10000 ,  4.88504E-10
   1.20000 ,  4.25278E-10
   1.30000 ,  3.58695E-10
   1.40000 ,  2.89243E-10
   1.50000 ,  2.20532E-10
   1.60000 ,  2.04503E-10
   1.70000 ,  1.28634E-10
   1.80000 ,  5.20109E-11
   1.90000 ,  2.58190E-11


   2000.00

   0.00000 ,  9.02025E-10
   0.10000 ,  8.14716E-10
   0.20000 ,  8.04921E-10
   0.30000 ,  7.88676E-10
   0.40000 ,  7.66100E-10
   0.50000 ,  7.37359E-10
   0.60000 ,  6.97403E-10
   0.70000 ,  7.23356E-10
   0.80000 ,  6.77865E-10
   0.90000 ,  6.27339E-10
   1.00000 ,  5.72149E-10
   1.10000 ,  5.12700E-10
   1.20000 ,  4.49427E-10
   1.30000 ,  3.82795E-10
   1.40000 ,  3.13291E-10
   1.50000 ,  2.41425E-10
   1.60000 ,  1.67724E-10
   1.70000 ,  9.27286E-11
   1.80000 ,  1.69880E-11
   1.90000 , -8.90224E-12


   2000.00

   0.00000 ,  1.05913E-09
   0.10000 ,  1.13864E-09
   0.20000 ,  1.12698E-09
   0.30000 ,  1.10765E-09
   0.40000 ,  1.08079E-09
   0.50000 ,  1.04658E-09
   0.60000 ,  8.59862E-10
   0.70000 ,  7.48827E-10
   0.80000 ,  7.02888E-10
   0.90000 ,  6.51865E-10
   1.00000 ,  5.96133E-10
   1.10000 ,  5.36099E-10
   1.20000 ,  4.72203E-10
   1.30000 ,  4.04915E-10
   1.40000 ,  3.34728E-10
   1.50000 ,  2.62155E-10
   1.60000 ,  1.87729E-10
   1.70000 ,  1.11996E-10
   1.80000 ,  3.55101E-11
   1.90000 ,  9.36510E-12
